time,watts,moving,velocity_smooth,grade_smooth,cadence,distance,altitude,grade_adjusted_distance,activity_id,label,mtb
37683,101,True,6.2,5.5,58,30444.0,454.2,30949.650526887577,8681879462,1,1
37684,100,True,6.2,5.4,59,30448.0,454.5,30954.45038516993,8681879462,1,1
37685,97,True,6.2,5.2,60,30455.0,454.9,30962.85013716405,8681879462,1,1
37686,94,True,6.0,4.3,62,30461.0,455.2,30969.777979820494,8681879462,1,1
37687,92,True,6.2,4.2,62,30468.0,455.5,30977.796054019684,8681879462,1,1
37688,92,True,6.2,3.6,62,30475.0,455.7,30985.65525293221,8681879462,1,1
37689,89,True,6.6,3.2,63,30481.0,456.0,30992.242521756252,8681879462,1,1
37690,90,True,6.6,2.8,63,30488.0,456.2,30999.8209928336,8681879462,1,1
37691,90,True,6.6,2.3,63,30494.0,456.3,31006.200294173632,8681879462,1,1
37692,88,True,6.6,2.0,63,30501.0,456.4,31013.55852565892,8681879462,1,1
37693,87,True,6.6,1.8,62,30508.0,456.6,31020.897253768773,8681879462,1,1
37694,87,True,6.6,1.9,62,30514.0,456.7,31027.20430932759,8681879462,1,1
37695,87,True,6.6,2.0,62,30521.0,456.8,31034.562540812876,8681879462,1,1
37696,87,True,6.6,2.0,62,30527.0,456.9,31040.852879192753,8681879462,1,1
37697,93,True,6.6,2.3,62,30534.0,457.1,31048.3201161223,8681879462,1,1
37698,97,True,6.6,2.4,61,30541.0,457.2,31055.869748716883,8681879462,1,1
37699,96,True,6.6,2.7,61,30547.0,457.4,31062.365581068894,8681879462,1,1
37700,96,True,6.6,3.0,60,30554.0,457.6,31070.050728030274,8681879462,1,1
37701,102,True,6.6,3.7,59,30560.0,457.8,31076.799145893867,8681879462,1,1
37702,105,True,6.6,4.2,59,30567.0,458.0,31084.797897423057,8681879462,1,1
37703,104,True,6.0,4.4,58,30571.0,458.3,31089.40880373619,8681879462,1,1
37704,103,True,6.2,5.1,57,30578.0,458.6,31097.80855573031,8681879462,1,1
37705,103,True,6.2,5.3,57,30585.0,458.9,31106.13666573554,8681879462,1,1
37706,107,True,6.2,5.9,55,30591.0,459.3,31113.457296313754,8681879462,1,1
37707,109,True,5.8,6.9,54,30596.0,459.6,31119.80948209497,8681879462,1,1
37708,112,True,6.2,7.3,53,30602.0,460.0,31127.580362538458,8681879462,1,1
37709,111,True,5.8,7.7,52,30607.0,460.4,31134.185793022607,8681879462,1,1
37710,113,True,5.6,8.1,50,30613.0,460.9,31142.267945741074,8681879462,1,1
37711,114,True,5.4,8.3,49,30618.0,461.3,31149.136000713414,8681879462,1,1
37712,120,True,5.6,11.3,49,30624.0,461.8,31158.314220562435,8681879462,1,1
37713,124,True,5.4,11.3,49,30629.0,462.3,31166.09386549025,8681879462,1,1
37714,123,True,5.2,12.9,49,30633.0,463.1,31172.814735705357,8681879462,1,1
37715,120,True,5.4,13.8,50,30640.0,463.8,31184.966679420922,8681879462,1,1
37716,128,True,5.2,10.3,54,30644.0,464.4,31190.92813858925,8681879462,1,1
37717,128,True,4.8,10.7,54,30648.0,464.9,31196.91030223973,8681879462,1,1
37718,127,True,5.2,9.7,54,30655.0,465.4,31206.909493214367,8681879462,1,1
37719,126,True,5.2,8.5,55,30659.0,465.8,31212.40393719224,8681879462,1,1
37720,123,True,4.8,9.3,55,30664.0,466.3,31219.387455025742,8681879462,1,1
37721,122,True,5.2,9.1,55,30670.0,466.8,31227.95819014686,8681879462,1,1
37722,120,True,5.4,8.1,55,30675.0,467.2,31234.693317412246,8681879462,1,1
37723,121,True,4.8,8.8,55,30679.0,467.7,31240.15404942205,8681879462,1,1
37724,120,True,5.4,8.7,55,30686.0,468.1,31249.930974388953,8681879462,1,1
37725,120,True,5.2,8.5,55,30690.0,468.5,31255.391706398757,8681879462,1,1
37726,122,True,5.0,8.5,55,30695.0,469.0,31262.217621411015,8681879462,1,1
37727,122,True,4.8,8.4,55,30699.0,469.4,31267.67835342082,8681879462,1,1
37728,124,True,5.4,8.7,55,30706.0,469.8,31277.203097641697,8681879462,1,1
37729,124,True,4.8,7.5,55,30710.0,470.2,31282.383684604025,8681879462,1,1
37730,122,True,4.8,8.6,56,30714.0,470.6,31287.826395587384,8681879462,1,1
37731,119,True,5.2,8.2,56,30721.0,471.0,31297.182943561435,8681879462,1,1
37732,117,True,5.2,8.2,54,30725.0,471.4,31302.529542403747,8681879462,1,1
37733,114,True,4.8,8.4,53,30730.0,471.8,31309.355457416004,8681879462,1,1
37734,112,True,4.8,8.7,50,30734.0,472.2,31314.81618942581,8681879462,1,1
37735,116,True,5.4,8.9,50,30741.0,472.7,31324.593114392712,8681879462,1,1
37736,120,True,4.8,9.3,51,30745.0,473.1,31330.306937806792,8681879462,1,1
37737,120,True,5.0,11.2,50,30750.0,473.6,31338.019090182494,8681879462,1,1
37738,111,True,4.8,10.7,47,30754.0,474.1,31344.169957020877,8681879462,1,1
37739,101,True,4.8,11.2,47,30758.0,474.6,31350.33967892144,8681879462,1,1
37740,96,True,4.4,9.9,48,30763.0,475.1,31357.640719623134,8681879462,1,1
37741,96,True,4.4,7.2,47,30767.0,475.5,31362.809777982682,8681879462,1,1
37742,93,True,4.4,10.0,46,30772.0,475.9,31370.110818684378,8681879462,1,1
37743,88,True,4.4,8.4,44,30776.0,475.9,31375.63412837754,8681879462,1,1
37744,88,True,4.0,8.6,43,30778.0,476.6,31378.385199128516,8681879462,1,1
37745,85,True,4.0,11.0,43,30783.0,476.9,31385.913514647986,8681879462,1,1
37746,84,True,4.0,7.1,43,30787.0,477.2,31391.082573007534,8681879462,1,1
37747,86,True,3.8,7.8,43,30791.0,477.5,31396.34860726103,8681879462,1,1
37748,80,True,4.0,8.7,42,30796.0,477.9,31403.226284138465,8681879462,1,1
37749,75,True,4.4,7.7,42,30800.0,478.2,31408.601416272653,8681879462,1,1
37750,68,True,3.8,9.2,40,30802.0,478.5,31411.327392540345,8681879462,1,1
37751,102,True,4.0,9.0,38,30807.0,478.8,31418.142333209573,8681879462,1,1
37752,93,True,3.6,6.9,38,30809.0,479.0,31420.68901506743,8681879462,1,1
37753,41,True,3.4,6.8,38,30813.0,479.3,31425.739790117095,8681879462,1,1
37754,0,True,3.6,5.2,0,30818.0,479.6,31431.7724160785,8681879462,1,1
37755,0,True,4.0,4.3,0,30822.0,479.8,31436.390977849464,8681879462,1,1
37756,0,True,4.0,3.1,0,30827.0,480.0,31441.853823655016,8681879462,1,1
37757,0,True,4.4,1.8,0,30831.0,480.1,31446.01840613144,8681879462,1,1
37758,0,True,4.4,0.7000000000000001,0,30835.0,480.1,31450.045782532125,8681879462,1,1
37759,0,True,4.4,-1.1,0,30840.0,480.1,31454.97137427816,8681879462,1,1
37760,0,True,4.8,-2.5,0,30846.0,480.1,31460.6911636153,8681879462,1,1
37761,0,True,4.8,-3.6,0,30851.0,479.9,31465.341855326995,8681879462,1,1
37762,0,True,5.2,-4.6,0,30857.0,479.6,31470.81004491411,8681879462,1,1
37763,0,True,5.8,-5.0,0,30864.0,479.3,31477.133230844494,8681879462,1,1
37764,0,True,6.6,-4.9,0,30873.0,478.9,31485.24290162868,8681879462,1,1
37765,0,True,6.6,-5.0,5,30879.0,478.5,31490.650162543297,8681879462,1,1
37766,0,True,7.4,-5.2,0,30888.0,478.0,31498.72645897123,8681879462,1,1
37767,0,True,8.0,-5.5,0,30897.0,477.6,31506.790550439477,8681879462,1,1
37768,0,True,8.8,-5.9,0,30908.0,477.0,31516.61459083898,8681879462,1,1
37769,0,True,8.8,-6.3,0,30917.0,476.4,31524.615122789408,8681879462,1,1
37770,0,True,9.8,-6.8,0,30928.0,475.7,31534.34423996115,8681879462,1,1
37771,0,True,10.2,-6.8,0,30939.0,475.0,31544.057667343175,8681879462,1,1
37772,0,True,10.6,-6.9,0,30950.0,474.2,31553.74932199377,8681879462,1,1
37773,0,True,10.6,-5.9,0,30961.0,473.4,31563.556888114075,8681879462,1,1
37774,0,True,11.0,-5.1,0,30972.0,472.6,31573.45863811254,8681879462,1,1
37775,0,True,11.0,-4.5,0,30983.0,472.4,31583.465466489535,8681879462,1,1
37776,0,True,11.0,-4.1,0,30994.0,471.9,31593.59504946236,8681879462,1,1
37777,0,True,11.0,-4.7,0,31005.0,471.4,31603.56616953082,8681879462,1,1
37778,0,True,11.0,-4.9,0,31016.0,470.9,31613.50260456428,8681879462,1,1
37779,0,True,11.0,-5.0,0,31027.0,470.3,31623.439039597743,8681879462,1,1
37780,0,True,11.0,-5.1,0,31038.0,469.7,31633.34078959621,8681879462,1,1
37781,0,True,11.0,-5.3,0,31049.0,469.2,31643.242539594674,8681879462,1,1
37782,0,True,11.0,-5.4,0,31060.0,468.6,31653.14428959314,8681879462,1,1
37783,0,True,11.0,-5.4,0,31071.0,468.0,31663.01135455661,8681879462,1,1
37784,0,True,11.0,-5.5,0,31082.0,467.4,31672.843734485083,8681879462,1,1
37785,0,True,11.0,-5.7,0,31093.0,466.8,31682.676114413556,8681879462,1,1
37786,0,True,11.0,-5.6,0,31104.0,466.1,31692.51301847703,8681879462,1,1
37787,0,True,11.0,-5.9,0,31115.0,465.5,31702.32467758596,8681879462,1,1
37788,0,True,11.4,-6.2,0,31128.0,464.8,31713.893670288653,8681879462,1,1
37789,0,True,11.4,-6.3,0,31139.0,464.1,31723.665934382105,8681879462,1,1
37790,0,True,11.4,-6.7,0,31150.0,463.3,31733.387547741375,8681879462,1,1
37791,0,True,11.8,-6.8,0,31163.0,462.5,31744.85012273993,8681879462,1,1
37792,0,True,11.8,-6.5,0,31174.0,461.7,31754.57923991167,8681879462,1,1
37793,0,True,11.4,-6.7,0,31185.0,460.9,31764.30085327094,8681879462,1,1
37794,0,True,11.8,-6.5,0,31198.0,460.1,31775.816637121563,8681879462,1,1
37795,0,True,11.8,-6.1,0,31209.0,459.4,31785.605784793075,8681879462,1,1
37796,0,True,11.4,-5.6,0,31220.0,458.7,31795.472849756545,8681879462,1,1
37797,0,True,11.4,-5.0,0,31231.0,458.1,31805.409284790006,8681879462,1,1
37798,0,True,11.4,-4.4,0,31242.0,457.7,31815.469306825195,8681879462,1,1
37799,0,True,10.6,-3.8,0,31251.0,457.3,31823.783577854694,8681879462,1,1
37800,0,True,10.2,-3.7,0,31260.0,457.0,31832.07033851637,8681879462,1,1
37801,0,True,9.8,-2.8,27,31269.0,456.7,31840.513115352856,8681879462,1,1
37802,96,True,8.4,-1.9,82,31273.0,456.5,31844.347096772974,8681879462,1,1
37803,118,True,8.0,-1.1,82,31282.0,456.4,31853.18503285149,8681879462,1,1
37804,123,True,7.6,0.7000000000000001,75,31289.0,456.4,31860.26275086118,8681879462,1,1
37805,125,True,7.0,2.4,70,31295.0,456.4,31866.663239657933,8681879462,1,1
37806,125,True,6.6,4.0,69,31302.0,456.7,31874.661991187124,8681879462,1,1
37807,121,True,7.0,5.6,68,31308.0,457.0,31881.98262176534,8681879462,1,1
37808,113,True,6.2,6.0,65,31313.0,457.4,31888.189618912304,8681879462,1,1
37809,107,True,6.0,7.1,63,31319.0,457.8,31895.96049935579,8681879462,1,1
37810,101,True,6.2,6.8,62,31326.0,458.2,31904.799355692703,8681879462,1,1
37811,93,True,5.6,7.5,60,31330.0,458.6,31909.97994265503,8681879462,1,1
37812,90,True,5.8,8.2,58,31337.0,459.0,31919.33649062908,8681879462,1,1
37813,84,True,5.6,7.1,57,31341.0,459.4,31924.51707759141,8681879462,1,1
37814,76,True,5.4,7.5,56,31346.0,459.8,31931.057659684935,8681879462,1,1
37815,69,True,5.2,6.4,57,31352.0,460.2,31938.54090153351,8681879462,1,1
37816,61,True,5.4,5.6,59,31357.0,460.5,31944.54967068876,8681879462,1,1
37817,59,True,5.2,4.1,60,31363.0,460.8,31951.36268147778,8681879462,1,1
37818,0,True,5.4,2.6,1,31368.0,461.0,31956.775875104457,8681879462,1,1
37819,0,True,6.2,1.4,0,31377.0,461.2,31966.080988678543,8681879462,1,1
37820,0,True,6.2,0.5,0,31383.0,461.2,31972.151476210125,8681879462,1,1
37821,0,True,6.6,-0.7000000000000001,0,31390.0,461.2,31979.08147732389,8681879462,1,1
37822,0,True,6.6,-1.3,0,31396.0,461.2,31984.932768522765,8681879462,1,1
37823,0,True,7.0,-2.0,0,31403.0,461.0,31991.62904328784,8681879462,1,1
37824,0,True,6.6,-2.9,0,31410.0,460.8,31998.215378718505,8681879462,1,1
37825,0,True,7.0,-3.1,0,31418.0,460.6,32005.69046989275,8681879462,1,1
37826,0,True,7.0,-3.5,0,31425.0,460.4,32012.216837486474,8681879462,1,1
37827,0,True,7.2,-3.7,0,31432.0,460.1,32018.68125937967,8681879462,1,1
37828,0,True,7.0,-3.7,0,31438.0,459.9,32024.208203303253,8681879462,1,1
37829,0,True,7.0,-3.7,0,31445.0,459.6,32030.667320985518,8681879462,1,1
37830,19,True,6.6,-3.7,58,31451.0,459.4,32036.21486707903,8681879462,1,1
37831,91,True,6.2,-3.0,66,31456.0,459.2,32040.923390180626,8681879462,1,1
37832,91,True,5.6,-2.0,68,31460.0,459.1,32044.785911413845,8681879462,1,1
37833,90,True,5.8,-1.1,69,31467.0,459.0,32051.706348228097,8681879462,1,1
37834,88,True,5.6,1.0,69,31473.0,459.0,32057.780994676206,8681879462,1,1
37835,83,True,5.8,3.2,66,31480.0,459.0,32065.42226884791,8681879462,1,1
37836,84,True,6.2,4.2,64,31487.0,459.3,32073.3707814351,8681879462,1,1
37837,92,True,6.2,6.2,63,31491.0,459.7,32078.26668860823,8681879462,1,1
37838,97,True,6.2,5.9,62,31498.0,460.0,32086.834526161205,8681879462,1,1
37839,101,True,5.8,5.7,61,31502.0,460.3,32091.730433334335,8681879462,1,1
37840,105,True,5.8,5.9,60,31509.0,460.6,32100.29827088731,8681879462,1,1
37841,108,True,5.2,5.6,61,31513.0,461.0,32105.178691272784,8681879462,1,1
37842,110,True,5.8,6.3,61,31520.0,461.3,32113.909140096122,8681879462,1,1
37843,112,True,5.6,4.4,61,31526.0,461.7,32120.765212835428,8681879462,1,1
37844,112,True,5.8,6.5,61,31531.0,462.0,32127.001247709242,8681879462,1,1
37845,112,True,5.6,6.4,61,31537.0,462.0,32134.484489557817,8681879462,1,1
37846,112,True,5.8,6.3,62,31542.0,462.7,32140.720524431632,8681879462,1,1
37847,107,True,5.6,7.7,62,31548.0,463.1,32148.64704101261,8681879462,1,1
37848,101,True,5.4,5.4,61,31553.0,463.4,32154.64686386555,8681879462,1,1
37849,95,True,5.6,5.7,61,31559.0,463.7,32161.85738685185,8681879462,1,1
37850,95,True,5.8,4.9,62,31566.0,464.0,32170.11936579042,8681879462,1,1
37851,94,True,5.6,4.7,63,31570.0,464.3,32174.840496612458,8681879462,1,1
37852,90,True,5.8,4.9,64,31577.0,464.6,32183.102475551026,8681879462,1,1
37853,88,True,6.0,4.2,64,31583.0,464.9,32189.95854829033,8681879462,1,1
37854,82,True,5.8,4.0,64,31588.0,465.1,32195.582229843327,8681879462,1,1
37855,82,True,5.6,3.5,65,31594.0,465.3,32202.198379498055,8681879462,1,1
37856,80,True,6.2,3.3,66,31601.0,465.5,32209.953722922917,8681879462,1,1
37857,74,True,6.2,3.0,67,31608.0,465.7,32217.672564186767,8681879462,1,1
37858,70,True,5.8,2.9,67,31612.0,465.9,32222.039006570598,8681879462,1,1
37859,67,True,6.2,2.7,66,31619.0,466.1,32229.6802807423,8681879462,1,1
37860,66,True,6.2,2.4,66,31625.0,466.2,32236.080769539054,8681879462,1,1
37861,72,True,6.2,2.5,60,31632.0,466.4,32243.6036235425,8681879462,1,1
37862,75,True,6.0,2.5,59,31638.0,466.5,32250.051784116884,8681879462,1,1
37863,77,True,6.2,2.3,60,31643.0,466.7,32255.425251262204,8681879462,1,1
37864,79,True,6.0,2.1,60,31649.0,466.8,32261.84862251222,8681879462,1,1
37865,82,True,6.2,1.9,61,31656.0,467.0,32269.206853997508,8681879462,1,1
37866,83,True,6.2,1.3,61,31663.0,467.1,32276.44416455513,8681879462,1,1
37867,85,True,6.2,1.6,62,31669.0,467.2,32282.66094734767,8681879462,1,1
37868,85,True,6.6,1.7000000000000002,61,31676.0,467.2,32289.913860605637,8681879462,1,1
37869,92,True,6.6,1.8,60,31682.0,467.4,32296.117269655027,8681879462,1,1
37870,102,True,6.6,2.8,58,31689.0,467.5,32303.75854382673,8681879462,1,1
37871,104,True,6.6,3.5,55,31696.0,467.6,32311.47240752317,8681879462,1,1
37872,104,True,6.2,4.5,52,31700.0,467.9,32316.108368061927,8681879462,1,1
37873,103,True,5.6,6.6,49,31704.0,468.1,32321.19500725142,8681879462,1,1
37874,101,True,5.8,7.6,46,31711.0,468.5,32330.351822182358,8681879462,1,1
37875,98,True,5.2,8.6,44,31715.0,468.9,32335.93863644916,8681879462,1,1
37876,90,True,4.8,10.1,43,31720.0,469.4,32343.239677150854,8681879462,1,1
37877,88,True,4.8,9.9,43,31724.0,469.9,32349.08050971221,8681879462,1,1
37878,109,True,5.0,8.3,45,31729.0,470.3,32355.7637582651,8681879462,1,1
37879,107,True,4.4,7.4,46,31733.0,470.7,32360.88267518044,8681879462,1,1
37880,91,True,5.0,6.5,48,31740.0,471.0,32369.59600702795,8681879462,1,1
37881,69,True,4.8,4.5,50,31744.0,471.3,32374.231967566706,8681879462,1,1
37882,65,True,4.8,3.0,53,31748.0,471.5,32378.639889678958,8681879462,1,1
37883,60,True,5.2,2.5,54,31755.0,471.7,32386.22847295156,8681879462,1,1
37884,68,True,5.8,1.3,56,31762.0,471.7,32393.498237125896,8681879462,1,1
37885,56,True,5.2,0.6000000000000001,56,31766.0,471.9,32397.55098731343,8681879462,1,1
37886,0,True,5.8,0.6000000000000001,11,31773.0,471.9,32404.643300141608,8681879462,1,1
37887,0,True,6.6,0.0,0,31781.0,471.9,32412.643300141608,8681879462,1,1
37888,0,True,6.6,0.0,0,31788.0,471.9,32419.643300141608,8681879462,1,1
37889,0,True,6.6,-0.8,0,31795.0,471.9,32426.53422486028,8681879462,1,1
37890,0,True,7.0,-1.6,0,31801.0,471.9,32432.34406966622,8681879462,1,1
37891,0,True,7.4,-2.6,0,31810.0,471.6,32440.833323572137,8681879462,1,1
37892,0,True,7.2,-3.5,0,31817.0,471.4,32447.305460681233,8681879462,1,1
37893,0,True,7.4,-4.1,0,31825.0,471.1,32454.662510552716,8681879462,1,1
37894,0,True,7.8,-3.2,0,31834.0,470.7,32463.065433982603,8681879462,1,1
37895,0,True,8.4,-3.2,0,31843.0,470.3,32471.436679063652,8681879462,1,1
37896,0,True,8.4,-2.8,0,31852.0,470.3,32479.912020646523,8681879462,1,1
37897,0,True,8.2,-2.4,0,31858.0,470.0,32485.60862277859,8681879462,1,1
37898,0,True,8.4,-3.2,0,31867.0,469.8,32493.979867859638,8681879462,1,1
37899,0,True,8.4,-3.0,0,31876.0,469.5,32502.397310532742,8681879462,1,1
37900,0,True,8.4,-3.4,0,31885.0,469.2,32510.752716439376,8681879462,1,1
37901,0,True,8.4,-3.8,0,31894.0,468.9,32519.062557227822,8681879462,1,1
37902,0,True,8.8,-4.3,0,31902.0,468.6,32526.374260524222,8681879462,1,1
37903,0,True,8.8,-4.7,0,31911.0,468.2,32534.554692408572,8681879462,1,1
37904,0,True,8.8,-5.2,0,31920.0,467.7,32542.65164338366,8681879462,1,1
37905,0,True,9.2,-5.4,0,31931.0,467.2,32552.51177134013,8681879462,1,1
37906,0,True,9.2,-5.7,0,31940.0,466.6,32560.552648464105,8681879462,1,1
37907,0,True,9.8,-6.3,0,31951.0,466.0,32570.331076403516,8681879462,1,1
37908,0,True,10.2,-6.3,0,31962.0,465.3,32580.097712637613,8681879462,1,1
37909,0,True,10.6,-6.9,0,31973.0,464.6,32589.796814559468,8681879462,1,1
37910,0,True,11.0,-7.8,0,31986.0,463.7,32601.20962225021,8681879462,1,1
37911,0,True,11.4,-7.9,0,31997.0,462.8,32610.855058863926,8681879462,1,1
37912,0,True,11.0,-8.1,0,32006.0,461.9,32618.744888991823,8681879462,1,1
37913,0,True,11.0,-6.8,0,32017.0,461.1,32628.465376779222,8681879462,1,1
37914,0,True,10.6,-5.0,0,32026.0,460.5,32636.595187261148,8681879462,1,1
37915,0,True,10.2,-3.9,0,32037.0,460.1,32646.727917787714,8681879462,1,1
37916,0,True,10.2,-2.5,0,32048.0,459.8,32657.167541058196,8681879462,1,1
37917,0,True,10.0,-2.2,0,32056.0,459.6,32664.809762005494,8681879462,1,1
37918,0,True,10.0,-2.6,0,32067.0,459.5,32675.214292695437,8681879462,1,1
37919,0,True,10.4,-3.2,0,32078.0,459.2,32685.46275357825,8681879462,1,1
37920,0,True,10.0,-4.2,0,32087.0,458.8,32693.693680697947,8681879462,1,1
37921,0,True,9.6,-5.0,0,32096.0,458.3,32701.82349117987,8681879462,1,1
37922,0,True,10.2,-4.9,0,32107.0,457.8,32711.759926213334,8681879462,1,1
37923,0,True,9.8,-4.1,0,32116.0,457.3,32719.99085333303,8681879462,1,1
37924,0,True,9.4,-3.6,0,32125.0,456.9,32728.295433210227,8681879462,1,1
37925,0,True,9.8,-3.3,0,32136.0,456.6,32738.526954975954,8681879462,1,1
37926,0,True,10.2,-3.3,0,32147.0,456.3,32748.773206408714,8681879462,1,1
37927,0,True,10.2,-4.0,0,32158.0,455.9,32758.88574013212,8681879462,1,1
37928,0,True,11.0,-5.1,0,32171.0,455.4,32770.62879971712,8681879462,1,1
37929,0,True,11.8,-6.3,0,32184.0,454.7,32782.18960644257,8681879462,1,1
37930,0,True,12.2,-7.7,0,32197.0,453.8,32793.60189883787,8681879462,1,1
37931,0,True,12.6,-9.1,0,32210.0,452.7,32804.968837002845,8681879462,1,1
37932,0,True,13.2,-10.4,0,32224.0,451.3,32817.227459810136,8681879462,1,1
37933,0,True,13.2,-11.2,0,32237.0,449.9,32828.7053346743,8681879462,1,1
37934,0,True,12.8,-11.3,0,32248.0,448.5,32838.42508440482,8681879462,1,1
37935,0,True,12.4,-10.7,0,32259.0,447.2,32848.08792662336,8681879462,1,1
37936,0,True,12.0,-9.0,0,32270.0,446.1,32857.705852731604,8681879462,1,1
37937,0,True,11.0,-6.4,0,32279.0,445.4,32865.681305249826,8681879462,1,1
37938,0,True,10.0,-3.8,0,32287.0,445.0,32873.06783039511,8681879462,1,1
37939,0,True,9.6,-1.5,0,32296.0,444.8,32881.83614079107,8681879462,1,1
37940,0,True,9.2,0.1,0,32305.0,444.8,32890.83614079107,8681879462,1,1
37941,0,True,8.4,0.7000000000000001,0,32312.0,444.9,32897.90569825709,8681879462,1,1
37942,0,True,8.2,0.7000000000000001,0,32320.0,445.0,32905.9945188396,8681879462,1,1
37943,0,True,8.0,0.4,0,32327.0,445.0,32913.02486101703,8681879462,1,1
37944,0,True,7.6,0.0,0,32334.0,445.0,32920.02486101703,8681879462,1,1
37945,0,True,7.4,-0.4,0,32342.0,445.0,32927.999601640746,8681879462,1,1
37946,0,True,7.4,-1.1,0,32349.0,445.0,32934.873551924036,8681879462,1,1
37947,0,True,7.2,-1.9,0,32356.0,444.9,32941.596733192266,8681879462,1,1
37948,18,True,6.6,-2.8,66,32360.0,444.7,32945.34808495632,8681879462,1,1
37949,27,True,6.6,-3.2,68,32367.0,444.5,32951.859053352695,8681879462,1,1
37950,28,True,6.2,-2.9,70,32373.0,444.3,32957.50448372184,8681879462,1,1
37951,89,True,6.2,-3.1,70,32380.0,444.1,32964.058569870795,8681879462,1,1
37952,51,True,6.6,-3.4,65,32389.0,443.9,32972.447697890704,8681879462,1,1
37953,51,True,7.4,-3.5,63,32397.0,443.6,32979.888804629416,8681879462,1,1
37954,51,True,7.4,-3.8,64,32404.0,443.3,32986.326223266966,8681879462,1,1
37955,53,True,8.0,-3.2,65,32413.0,443.0,32994.715351286875,8681879462,1,1
37956,53,True,8.4,-1.8,65,32422.0,442.6,33003.38713923483,8681879462,1,1
37957,53,True,7.8,-1.7000000000000002,65,32428.0,442.6,33009.1608855695,8681879462,1,1
37958,53,True,8.8,-1.2,64,32441.0,442.6,33021.96742410919,8681879462,1,1
37959,54,True,8.0,-1.5,63,32444.0,442.4,33024.89665931135,8681879462,1,1
37960,0,True,7.8,-2.5,5,32452.0,442.3,33032.52479507195,8681879462,1,1
37961,0,True,8.2,-2.2,0,32463.0,442.1,33043.047512559926,8681879462,1,1
37962,0,True,7.9,-1.7000000000000002,0,32467.5,442.0,33047.3794116667,8681879462,1,1
37963,0,True,6.2,-2.1,0,32472.0,441.8,33051.669253669555,8681879462,1,1
37964,0,True,6.8,-1.6,0,32478.0,441.8,33057.45131663316,8681879462,1,1
37965,0,True,6.6,-1.6,0,32485.0,441.6,33064.28619877152,8681879462,1,1
37966,0,True,6.2,-2.1,0,32494.0,441.5,33072.912656966786,8681879462,1,1
37967,0,True,6.5,-1.9,0,32500.0,441.4,33078.68640330146,8681879462,1,1
37968,0,True,7.0,-2.2,0,32507.0,441.2,33085.362108771704,8681879462,1,1
37969,0,True,7.6,-2.5,0,32516.0,441.0,33093.871109200656,8681879462,1,1
37970,0,True,8.0,-2.5,0,32525.0,440.8,33102.41601239875,8681879462,1,1
37971,0,True,7.4,-2.6,0,32531.0,440.6,33108.09008981732,8681879462,1,1
37972,0,True,8.0,-3.0,0,32540.0,440.4,33116.540530770464,8681879462,1,1
37973,0,True,8.8,-3.2,0,32551.0,440.1,33126.78899165328,8681879462,1,1
37974,0,True,8.8,-4.1,0,32560.0,439.8,33135.049730603394,8681879462,1,1
37975,0,True,9.2,-5.5,0,32571.0,439.3,33144.90985855986,8681879462,1,1
37976,0,True,10.2,-6.3,0,32582.0,438.7,33154.663631115436,8681879462,1,1
37977,0,True,10.2,-7.2,0,32591.0,437.9,33162.5891151575,8681879462,1,1
37978,0,True,10.2,-8.0,0,32602.0,437.1,33172.23484804068,8681879462,1,1
37979,0,True,10.6,-7.5,0,32613.0,436.3,33181.90665263698,8681879462,1,1
37980,0,True,10.0,-7.1,0,32621.0,435.6,33188.95581009349,8681879462,1,1
37981,0,True,9.6,-6.7,0,32630.0,435.0,33196.91599687037,8681879462,1,1
37982,0,True,9.6,-5.5,0,32639.0,434.5,33204.985388259076,8681879462,1,1
37983,0,True,8.8,-4.8,0,32646.0,434.1,33211.326559022425,8681879462,1,1
37984,0,True,7.8,-3.6,0,32652.0,433.9,33216.87410511594,8681879462,1,1
37985,21,True,7.2,-1.8,43,32657.0,433.7,33221.70225665746,8681879462,1,1
37986,48,True,6.2,0.1,45,32661.0,433.7,33225.70225665746,8681879462,1,1
37987,60,True,5.8,2.1,44,32668.0,433.7,33233.11094929869,8681879462,1,1
37988,63,True,5.2,3.2,42,32672.0,433.9,33237.56864708504,8681879462,1,1
37989,89,True,4.8,5.5,40,32676.0,434.1,33242.345350232004,8681879462,1,1
37990,93,True,4.8,5.6,38,32681.0,434.4,33248.37797619341,8681879462,1,1
37991,117,True,4.8,5.6,45,32685.0,434.6,33253.20407696254,8681879462,1,1
37992,132,True,4.4,5.6,50,32690.0,434.9,33259.17495589625,8681879462,1,1
37993,135,True,4.4,4.9,54,32694.0,435.1,33263.89608671828,8681879462,1,1
37994,138,True,4.4,4.6,59,32698.0,435.3,33268.567494933806,8681879462,1,1
37995,137,True,4.4,4.4,62,32703.0,435.5,33274.352658800366,8681879462,1,1
37996,132,True,4.8,4.2,63,32709.0,435.8,33281.1891579259,8681879462,1,1
37997,124,True,4.8,4.4,64,32714.0,436.0,33286.98410859935,8681879462,1,1
37998,123,True,5.2,5.0,64,32720.0,436.2,33294.065804832404,8681879462,1,1
37999,118,True,5.4,5.3,63,32725.0,436.5,33299.967218359954,8681879462,1,1
38000,115,True,5.2,5.6,61,32729.0,436.8,33304.881709678266,8681879462,1,1
38001,118,True,5.0,6.3,60,32734.0,437.0,33311.024823826156,8681879462,1,1
