time,watts,moving,velocity_smooth,grade_smooth,cadence,distance,altitude,heartrate,grade_adjusted_distance,activity_id,label,mtb
5755,132,True,0.5,3.3,74,18605.0,280.9,134,21207.416697533194,7885419579,1,1
5756,128,True,2.4,4.9,73,18607.0,280.9,134,21209.797800542558,7885419579,1,1
5757,122,True,2.4,3.8,74,18610.0,281.1,131,21213.24121618017,7885419579,1,1
5758,166,True,2.4,4.4,90,18612.0,281.2,130,21215.601781591187,7885419579,1,1
5759,220,True,2.3,4.3,95,18614.0,281.4,129,21217.919761860565,7885419579,1,1
5760,282,True,2.8,4.8,98,18619.0,281.5,129,21223.82117538811,7885419579,1,1
5761,298,True,2.8,6.5,87,18621.0,281.6,129,21226.26138558085,7885419579,1,1
5762,266,True,2.8,13.0,70,18624.0,281.8,129,21231.1149377524,7885419579,1,1
5763,213,True,2.8,13.2,72,18626.0,282.1,129,21234.393856421015,7885419579,1,1
5764,214,True,2.8,13.7,74,18628.0,282.3,129,21237.808635821195,7885419579,1,1
5765,169,False,1.8,10.2,63,18628.0,282.6,129,21237.808635821195,7885419579,1,1
5766,146,True,2.0,20.7,58,18631.0,283.0,129,21244.95123780297,7885419579,1,1
5767,116,True,1.8,17.5,60,18633.0,283.0,129,21249.174194421183,7885419579,1,1
5768,107,True,2.0,16.2,63,18636.0,283.0,131,21255.150959872757,7885419579,1,1
5769,126,True,2.0,19.4,74,18638.0,284.4,132,21259.736638616458,7885419579,1,1
5770,126,True,2.4,21.7,71,18640.0,284.7,133,21264.640283351997,7885419579,1,1
5771,131,True,2.4,10.5,73,18643.0,285.0,129,21269.020907773014,7885419579,1,1
5772,135,True,2.4,9.3,74,18645.0,285.2,129,21271.814314906416,7885419579,1,1
5773,218,True,2.2,9.5,71,18647.0,285.4,128,21274.619268325932,7885419579,1,1
5774,94,True,2.4,11.2,71,18650.0,285.6,127,21279.472820497485,7885419579,1,1
5775,131,True,2.4,10.3,74,18652.0,285.8,127,21282.50818690955,7885419579,1,1
5776,136,True,2.2,14.0,75,18654.0,286.0,126,21286.078235717232,7885419579,1,1
5777,283,False,1.8,15.1,41,18654.0,286.3,123,21286.078235717232,7885419579,1,1
5778,276,True,2.0,16.0,43,18657.0,286.5,123,21292.055001168806,7885419579,1,1
5779,0,False,1.4,21.0,0,18657.0,286.6,122,21292.055001168806,7885419579,1,1
5780,0,False,1.0,18.4,0,18657.0,286.8,121,21292.055001168806,7885419579,1,1
5781,0,True,1.0,17.2,0,18659.0,287.0,121,21296.03951146986,7885419579,1,1
5784,0,True,1.0,12.1,0,18662.0,287.6,118,21300.772862620026,7885419579,1,1
5785,145,False,1.0,10.9,31,18662.0,287.7,117,21300.772862620026,7885419579,1,1
5786,144,True,1.0,9.3,55,18664.0,287.9,117,21303.566269753428,7885419579,1,1
5787,165,True,1.167,2.4,73,18666.0,288.0,116,21305.660414991253,7885419579,1,1
5788,112,False,1.0,-0.5,48,18666.0,288.2,116,21305.660414991253,7885419579,1,1
5789,162,True,1.4,-2.1,70,18669.0,287.9,116,21308.541778391922,7885419579,1,1
5790,165,True,2.2,-2.9,72,18673.0,287.8,116,21312.262331761278,7885419579,1,1
5791,156,True,2.4,-0.8,71,18676.0,287.8,116,21315.23584565475,7885419579,1,1
5792,143,True,2.4,0.0,69,18678.0,287.8,116,21317.23584565475,7885419579,1,1
5793,156,True,3.4,1.4,77,18683.0,287.8,116,21322.39668837019,7885419579,1,1
5794,229,True,3.6,1.8,90,18687.0,287.8,116,21326.576611316697,7885419579,1,1
5795,220,True,3.4,3.5,80,18690.0,288.0,116,21329.928265254657,7885419579,1,1
5796,203,True,3.8,4.7,79,18695.0,288.1,116,21335.75095132189,7885419579,1,1
5797,174,True,3.8,5.6,78,18697.0,288.3,116,21338.17899741318,7885419579,1,1
5798,153,True,3.8,6.7,75,18702.0,288.5,116,21344.617674892874,7885419579,1,1
5799,136,True,3.4,6.6,77,18704.0,288.8,116,21347.16435675073,7885419579,1,1
5800,162,True,3.8,6.7,82,18709.0,289.1,117,21353.53106139537,7885419579,1,1
5801,142,True,3.6,5.7,82,18713.0,289.4,118,21358.421502643447,7885419579,1,1
5802,0,True,4.2,4.9,9,18718.0,289.6,118,21364.322916170993,7885419579,1,1
5803,164,True,3.8,3.8,70,18721.0,289.8,118,21367.64663478165,7885419579,1,1
5804,178,True,3.8,2.7,75,18723.0,289.8,118,21369.796021639777,7885419579,1,1
5805,164,True,3.8,2.4,76,18728.0,289.9,118,21375.095711034002,7885419579,1,1
5806,188,True,3.4,2.4,91,18730.0,289.9,118,21377.21558679169,7885419579,1,1
5807,190,True,3.4,3.0,90,18735.0,290.1,118,21382.81480132748,7885419579,1,1
5808,163,True,3.2,4.5,71,18737.0,290.1,118,21385.1753667385,7885419579,1,1
5809,163,True,3.2,5.7,69,18739.0,290.3,118,21387.5788744006,7885419579,1,1
5810,182,True,2.8,5.3,76,18742.0,290.5,118,21391.119722517127,7885419579,1,1
5811,219,True,3.2,6.3,80,18746.0,290.7,115,21396.0001429026,7885419579,1,1
5812,214,True,2.8,7.3,74,18749.0,290.7,114,21399.92449215872,7885419579,1,1
5813,158,True,2.8,10.2,73,18751.0,291.0,113,21402.844908439398,7885419579,1,1
5814,158,True,3.0,11.8,72,18754.0,291.4,114,21407.57825958957,7885419579,1,1
5815,148,True,2.8,12.7,73,18756.0,291.7,130,21410.857178258182,7885419579,1,1
5816,153,True,3.0,13.9,85,18761.0,292.1,133,21419.5176365146,7885419579,1,1
5817,150,True,2.8,12.2,82,18763.0,292.5,135,21422.796555183213,7885419579,1,1
5818,117,True,2.8,11.1,71,18765.0,292.9,136,21425.917779467694,7885419579,1,1
5819,91,True,2.8,9.7,69,18768.0,293.2,137,21430.29840388871,7885419579,1,1
5820,89,True,2.8,8.5,67,18770.0,293.5,138,21433.00974769903,7885419579,1,1
5821,103,True,2.8,7.3,69,18775.0,293.7,138,21439.550329792557,7885419579,1,1
5822,109,True,2.8,6.1,72,18777.0,293.9,138,21441.990539985294,7885419579,1,1
5823,119,True,3.0,6.3,72,18780.0,294.1,138,21445.6508552744,7885419579,1,1
5824,140,True,2.8,5.4,70,18782.0,294.2,138,21448.01142068542,7885419579,1,1
5825,150,True,2.8,5.9,71,18784.0,294.3,138,21450.41492834752,7885419579,1,1
5826,170,True,2.4,6.3,69,18787.0,294.4,139,21454.075243636627,7885419579,1,1
5827,130,True,2.4,6.3,54,18789.0,294.6,139,21456.532489295783,7885419579,1,1
5828,97,True,2.2,9.5,34,18791.0,294.7,139,21459.45290557646,7885419579,1,1
5829,177,True,2.4,9.8,68,18794.0,294.9,139,21463.83352999748,7885419579,1,1
5830,169,True,2.4,10.2,63,18796.0,295.2,139,21466.892936613818,7885419579,1,1
5831,140,True,2.2,13.7,70,18798.0,295.5,139,21470.505331623546,7885419579,1,1
5832,158,True,2.4,12.1,77,18801.0,295.8,139,21475.238682773717,7885419579,1,1
5833,160,True,2.4,11.7,66,18803.0,296.3,139,21478.298089390057,7885419579,1,1
5834,138,True,2.2,18.0,59,18805.0,296.5,134,21482.36642834524,7885419579,1,1
5835,158,True,2.4,14.8,61,18808.0,296.6,134,21487.785020859832,7885419579,1,1
5836,113,False,2.0,12.1,46,18808.0,296.9,136,21487.785020859832,7885419579,1,1
5837,0,False,1.4,11.9,10,18808.0,297.0,137,21487.785020859832,7885419579,1,1
5838,10,True,1.4,6.0,16,18810.0,297.2,138,21490.3444793175,7885419579,1,1
5839,0,True,1.4,3.8,0,18812.0,297.4,138,21492.61548291384,7885419579,1,1
5840,0,True,1.2,-0.6000000000000001,0,18814.0,297.6,138,21494.585719612252,7885419579,1,1
5841,0,True,1.6,-1.7000000000000002,0,18816.0,297.8,139,21496.50662854603,7885419579,1,1
5856,202,False,0.25,-3.6,92,18818.0,297.3,141,21498.348943187226,7885419579,1,1
5857,254,True,0.25,-7.1,115,18820.0,297.1,141,21500.10508295809,7885419579,1,1
5858,265,True,0.647,-3.9,117,18827.0,297.1,141,21506.492593792784,7885419579,1,1
5859,131,True,0.722,-4.1,64,18829.0,296.8,141,21508.338055987715,7885419579,1,1
5860,189,True,0.9470000000000001,-4.7,79,18834.0,296.6,141,21512.907870547966,7885419579,1,1
5861,90,True,0.9470000000000001,-2.9,80,18836.0,296.5,141,21514.810375133962,7885419579,1,1
5862,91,True,4.2,-1.7000000000000002,80,18841.0,296.5,141,21519.710572585795,7885419579,1,1
5863,89,True,3.8,0.5,73,18846.0,296.4,141,21524.710572585795,7885419579,1,1
5864,0,True,4.2,0.6000000000000001,67,18850.0,296.4,141,21528.710572585795,7885419579,1,1
5865,0,True,4.2,2.1,0,18855.0,296.5,141,21533.957048804987,7885419579,1,1
5866,0,True,4.2,2.4,0,18857.0,296.5,141,21536.076924562676,7885419579,1,1
5867,0,True,4.2,0.9,0,18862.0,296.7,141,21541.237767278115,7885419579,1,1
5868,0,True,3.6,0.8,0,18864.0,296.7,141,21543.28704478954,7885419579,1,1
5869,0,True,3.8,0.0,0,18869.0,296.7,140,21548.28704478954,7885419579,1,1
5870,0,True,3.8,-1.2,0,18874.0,296.7,140,21553.19471115143,7885419579,1,1
5871,0,True,3.8,-2.4,0,18876.0,296.7,140,21555.10793251288,7885419579,1,1
5872,0,True,3.8,-3.8,0,18881.0,296.5,139,21559.68748950137,7885419579,1,1
5873,0,True,3.8,-3.8,1,18883.0,296.4,137,21561.51931229677,7885419579,1,1
5874,0,True,3.4,-3.4,1,18886.0,296.2,136,21564.309727323784,7885419579,1,1
5875,0,True,2.8,-1.9,0,18888.0,296.2,135,21566.230636257562,7885419579,1,1
5876,0,True,3.4,-2.6,0,18893.0,296.1,134,21571.013689661188,7885419579,1,1
5877,0,True,3.4,-3.8,0,18898.0,296.1,134,21575.646264670115,7885419579,1,1
5878,0,True,3.4,-5.2,0,18900.0,295.9,132,21577.435546704157,7885419579,1,1
5879,0,True,3.8,-6.6,0,18905.0,295.6,132,21581.84806657274,7885419579,1,1
5880,0,True,4.2,-6.4,0,18909.0,295.2,131,21585.379321135217,7885419579,1,1
5881,0,True,4.2,-8.9,0,18914.0,295.0,131,21589.75166446856,7885419579,1,1
5882,0,True,4.2,-9.4,0,18919.0,294.6,131,21594.124059074395,7885419579,1,1
5883,0,True,4.2,-13.2,0,18921.0,294.1,130,21595.927238527973,7885419579,1,1
5884,43,True,4.2,-15.6,62,18926.0,293.6,128,21600.629844060615,7885419579,1,1
5885,49,True,3.8,-14.1,59,18928.0,293.2,126,21602.44904968547,7885419579,1,1
5886,90,True,3.4,-11.3,52,18931.0,292.8,124,21605.08750156511,7885419579,1,1
5887,78,True,2.8,-7.3,44,18933.0,292.5,123,21606.845418952777,7885419579,1,1
5888,0,True,3.4,-4.4,12,18938.0,292.3,123,21611.415233513027,7885419579,1,1
5889,0,True,2.8,-2.1,12,18940.0,292.3,123,21613.328454874478,7885419579,1,1
5890,0,True,3.4,-0.9,0,18945.0,292.2,124,21618.2843113636,7885419579,1,1
5891,0,True,3.2,-2.0,0,18947.0,292.2,126,21620.19753272505,7885419579,1,1
5892,0,True,3.8,-1.8,0,18952.0,292.2,126,21625.017597014365,7885419579,1,1
5893,0,True,3.2,-2.5,0,18954.0,292.0,126,21626.90588777186,7885419579,1,1
5894,0,True,4.2,-3.2,0,18961.0,291.9,126,21633.43954972222,7885419579,1,1
5895,0,True,4.2,-3.1,0,18966.0,291.7,127,21638.090241433914,7885419579,1,1
5896,0,True,4.8,-4.3,0,18971.0,291.6,127,21642.666209106737,7885419579,1,1
5897,0,True,4.6,-5.5,0,18975.0,291.3,127,21646.244773174818,7885419579,1,1
5898,0,True,5.2,-6.1,0,18980.0,291.1,128,21650.686711399114,7885419579,1,1
5899,0,True,4.2,-5.2,0,18982.0,290.8,128,21652.501497135356,7885419579,1,1
5900,190,True,4.2,-4.3,65,18987.0,290.6,128,21657.071311695607,7885419579,1,1
5901,155,True,4.2,-2.0,73,18992.0,290.5,128,21661.90707476862,7885419579,1,1
5902,0,True,3.8,-0.9,27,18994.0,290.5,127,21663.88941736427,7885419579,1,1
5903,0,True,3.8,-0.7000000000000001,0,18999.0,290.5,127,21668.845273853392,7885419579,1,1
5904,0,True,3.8,-0.7000000000000001,0,19001.0,290.5,126,21670.82761644904,7885419579,1,1
5905,0,True,3.8,-0.8,0,19006.0,290.4,125,21675.77078560208,7885419579,1,1
5906,0,True,3.2,-0.7000000000000001,0,19008.0,290.4,124,21677.7551581715,7885419579,1,1
5907,0,True,3.4,0.0,0,19011.0,290.4,124,21680.7551581715,7885419579,1,1
5908,0,True,3.4,-4.5,10,19016.0,290.4,124,21685.27171955035,7885419579,1,1
5909,0,True,3.4,-5.8,20,19018.0,290.4,124,21687.045132742274,7885419579,1,1
5910,0,True,2.8,-9.5,19,19020.0,289.8,123,21688.794418728554,7885419579,1,1
5911,0,True,3.4,-8.9,19,19025.0,289.5,123,21693.16663754299,7885419579,1,1
5912,0,True,3.2,-6.7,16,19027.0,289.3,123,21694.940050734913,7885419579,1,1
5913,0,True,3.2,-8.2,2,19032.0,289.1,124,21699.334844204077,7885419579,1,1
5914,0,True,3.2,-9.2,2,19034.0,288.9,124,21701.083665319766,7885419579,1,1
5915,0,True,3.4,-10.6,0,19037.0,288.6,123,21703.722117199406,7885419579,1,1
5916,0,True,2.8,-10.4,0,19039.0,288.2,124,21705.48400764211,7885419579,1,1
5917,74,True,2.8,-15.8,55,19041.0,287.8,124,21707.405745412787,7885419579,1,1
5918,0,True,2.4,-15.4,16,19044.0,287.8,124,21710.227308732374,7885419579,1,1
5919,0,True,2.4,-14.6,25,19046.0,287.0,123,21712.06895099701,7885419579,1,1
5920,165,True,2.4,-14.6,35,19049.0,286.7,123,21714.839828133885,7885419579,1,1
5921,164,True,2.4,-7.8,40,19051.0,286.4,123,21716.59774552155,7885419579,1,1
5922,0,True,3.0,-10.4,0,19056.0,286.1,123,21720.99848636975,7885419579,1,1
5923,224,True,2.8,-7.1,54,19058.0,286.1,122,21722.759705045763,7885419579,1,1
5924,157,True,2.8,-8.2,53,19060.0,285.5,122,21724.51131997385,7885419579,1,1
5925,0,True,3.2,-8.9,26,19065.0,285.4,123,21728.883372763077,7885419579,1,1
5926,0,True,3.2,-5.8,0,19067.0,285.2,123,21730.689997314617,7885419579,1,1
5927,0,True,2.8,-5.7,0,19070.0,285.0,123,21733.36692759148,7885419579,1,1
5928,0,True,2.8,-5.4,0,19072.0,284.9,122,21735.151547776055,7885419579,1,1
5929,0,True,3.4,-5.8,0,19077.0,284.7,123,21739.613098237493,7885419579,1,1
5930,275,True,2.8,-5.6,51,19079.0,284.5,123,21741.3999598206,7885419579,1,1
5931,260,True,3.0,-7.7,51,19082.0,284.3,124,21744.036835902098,7885419579,1,1
5932,0,True,3.2,-7.5,4,19086.0,284.1,124,21747.559273254126,7885419579,1,1
5933,0,True,3.4,-8.2,0,19089.0,283.8,125,21750.1911974031,7885419579,1,1
5934,0,True,3.2,-8.4,0,19093.0,283.5,125,21753.68817553364,7885419579,1,1
5935,0,True,3.4,-8.7,0,19096.0,283.2,125,21756.310909131545,7885419579,1,1
5936,261,True,3.6,-6.2,75,19100.0,282.9,125,21759.87387358481,7885419579,1,1
5937,132,True,3.4,-6.9,69,19103.0,282.6,125,21762.51570159883,7885419579,1,1
5938,91,True,3.8,-9.8,54,19108.0,282.6,125,21766.888916564523,7885419579,1,1
5939,110,True,3.4,-8.2,46,19110.0,282.2,125,21768.63913094604,7885419579,1,1
5940,135,False,2.8,-14.1,34,19110.0,281.9,125,21768.63913094604,7885419579,1,1
5941,187,True,2.4,-9.0,29,19112.0,281.7,125,21770.387909800767,7885419579,1,1
5942,188,True,2.4,-4.2,26,19115.0,281.6,125,21773.13564399386,7885419579,1,1
5943,195,False,1.4,-1.7000000000000002,32,19115.0,281.6,125,21773.13564399386,7885419579,1,1
5944,207,True,1.4,3.0,33,19117.0,281.6,125,21775.26207777387,7885419579,1,1
5945,211,True,1.8,3.1,36,19119.0,281.6,126,21777.4406430779,7885419579,1,1
5946,198,True,2.0,3.6,45,19122.0,281.7,126,21780.764361688558,7885419579,1,1
5947,197,True,1.8,4.8,59,19124.0,281.8,126,21783.049719268325,7885419579,1,1
5948,192,True,2.8,4.8,61,19129.0,282.0,126,21788.95113279587,7885419579,1,1
5949,149,True,2.8,4.7,52,19131.0,282.1,127,21791.31169820689,7885419579,1,1
5950,126,True,3.0,4.3,53,19134.0,282.3,130,21794.739734576542,7885419579,1,1
5951,120,True,2.8,3.6,56,19136.0,282.4,130,21797.01073817288,7885419579,1,1
5952,0,True,3.4,3.5,0,19141.0,282.5,130,21802.60995270867,7885419579,1,1
5953,133,False,2.4,2.9,39,19141.0,282.5,130,21802.60995270867,7885419579,1,1
5954,132,True,2.4,2.7,38,19143.0,282.7,131,21804.778119357983,7885419579,1,1
5955,104,True,2.2,2.7,46,19145.0,282.7,131,21806.946286007296,7885419579,1,1
5956,0,True,2.8,1.0,43,19150.0,282.8,131,21812.005025616945,7885419579,1,1
5957,0,True,2.2,1.0,8,19152.0,282.8,131,21814.028521460805,7885419579,1,1
5958,86,True,3.2,0.0,60,19157.0,282.8,131,21819.028521460805,7885419579,1,1
5959,215,True,3.2,-1.8,59,19159.0,282.8,131,21820.96840847977,7885419579,1,1
5960,142,True,3.4,-3.8,48,19162.0,282.8,131,21823.758823506785,7885419579,1,1
5961,144,True,2.8,-5.9,52,19164.0,282.6,131,21825.54344369136,7885419579,1,1
5962,144,True,3.4,-6.6,52,19169.0,282.4,131,21829.976976671165,7885419579,1,1
5963,136,True,2.8,-5.9,61,19171.0,282.1,131,21831.763838254272,7885419579,1,1
5964,136,True,3.4,-4.2,63,19176.0,281.9,131,21836.333652814523,7885419579,1,1
5965,121,True,3.2,-2.4,64,19178.0,281.8,132,21838.246874175973,7885419579,1,1
5966,119,True,3.8,-0.9,66,19183.0,281.8,132,21843.202730665096,7885419579,1,1
5967,116,True,3.2,0.7000000000000001,69,19185.0,281.8,132,21845.219621170938,7885419579,1,1
5968,84,True,3.8,3.1,82,19190.0,281.8,132,21850.68246697649,7885419579,1,1
5969,84,True,3.8,4.1,84,19195.0,281.9,132,21856.29198341426,7885419579,1,1
5970,0,True,4.4,4.6,23,19200.0,282.3,132,21861.9948229641,7885419579,1,1
5971,0,True,4.2,4.7,3,19204.0,282.5,132,21866.586043814248,7885419579,1,1
5972,0,True,4.4,2.3,0,19207.0,282.5,132,21869.72726167098,7885419579,1,1
5973,0,True,3.8,0.0,0,19209.0,282.5,132,21871.72726167098,7885419579,1,1
5974,0,True,3.2,-0.9,0,19211.0,282.5,132,21873.701299828466,7885419579,1,1
5975,0,True,3.2,-0.7000000000000001,0,19216.0,282.5,131,21878.65715631759,7885419579,1,1
5976,0,True,2.8,-1.5,0,19218.0,282.4,131,21880.61384939243,7885419579,1,1
5977,0,True,3.2,-3.2,7,19223.0,282.4,130,21885.35135650037,7885419579,1,1
5978,0,True,3.4,-3.6,0,19226.0,282.3,130,21888.141771527386,7885419579,1,1
5979,139,True,3.4,-6.1,53,19228.0,282.2,130,21889.928633110492,7885419579,1,1
5980,154,True,3.4,-6.7,68,19233.0,281.9,130,21894.341152979076,7885419579,1,1
5981,150,True,3.8,-8.0,73,19237.0,281.6,130,21897.845433245184,7885419579,1,1
5982,0,True,3.8,-9.9,69,19242.0,281.2,130,21902.218648210877,7885419579,1,1
5983,162,True,3.6,-8.5,66,19244.0,280.9,129,21903.967190404215,7885419579,1,1
5984,151,True,3.8,-9.6,63,19247.0,280.5,129,21906.590422077752,7885419579,1,1
5985,110,True,3.8,-9.5,51,19252.0,280.3,129,21910.963637043445,7885419579,1,1
5986,0,True,3.4,-8.0,28,19254.0,280.1,128,21912.718986762397,7885419579,1,1
5987,0,False,2.4,-4.6,4,19254.0,279.9,128,21912.718986762397,7885419579,1,1
5988,0,False,2.0,-2.4,5,19254.0,279.9,128,21912.718986762397,7885419579,1,1
5989,0,True,1.8,-1.6,0,19256.0,279.8,128,21914.671810230502,7885419579,1,1
5990,0,False,0.8,1.3,9,19256.0,279.8,128,21914.671810230502,7885419579,1,1
5991,60,True,1.0,2.9,40,19259.0,280.0,128,21917.956419382932,7885419579,1,1
5992,97,True,1.4,3.8,54,19261.0,280.1,128,21920.2417769627,7885419579,1,1
5993,131,True,2.4,2.0,71,19266.0,280.1,128,21925.541466356925,7885419579,1,1
5994,131,True,2.4,1.1,70,19268.0,280.3,128,21927.6058034431,7885419579,1,1
5995,114,True,3.4,0.0,64,19273.0,280.3,128,21932.6058034431,7885419579,1,1
5996,99,True,3.2,-1.1,61,19275.0,280.3,128,21934.558626911206,7885419579,1,1
5997,89,True,3.8,-2.1,62,19280.0,280.1,128,21939.341680314832,7885419579,1,1
5998,97,True,3.2,-2.1,65,19282.0,280.1,128,21941.254901676282,7885419579,1,1
5999,132,True,3.8,-1.0,69,19287.0,280.0,128,21946.210758165405,7885419579,1,1
6000,142,True,3.2,-0.30000000000000004,69,19289.0,280.0,128,21948.193100761055,7885419579,1,1
6001,0,True,3.8,0.7000000000000001,0,19294.0,280.0,128,21953.193100761055,7885419579,1,1
6002,0,True,3.2,1.5,0,19296.0,280.0,128,21955.25743784723,7885419579,1,1
6003,0,True,3.8,1.5,0,19301.0,280.0,129,21960.41828056267,7885419579,1,1
6004,134,True,3.2,0.7000000000000001,58,19303.0,280.2,129,21962.47692847616,7885419579,1,1
6005,142,True,3.8,0.8,64,19308.0,280.2,128,21967.6377711916,7885419579,1,1
6006,165,True,3.4,0.0,69,19311.0,280.2,128,21970.6377711916,7885419579,1,1
6007,187,True,3.8,0.0,71,19315.0,280.2,128,21974.6377711916,7885419579,1,1
6008,0,True,3.4,0.0,48,19318.0,280.2,128,21977.6377711916,7885419579,1,1
6009,84,True,3.4,1.1,48,19320.0,280.2,128,21979.667505410256,7885419579,1,1
6010,100,True,2.8,2.9,52,19322.0,280.2,128,21981.83567205957,7885419579,1,1
6011,117,True,3.2,4.5,56,19327.0,280.3,128,21987.54906600899,7885419579,1,1
6012,124,True,2.8,4.8,57,19329.0,280.5,128,21989.844676434062,7885419579,1,1
6013,137,True,2.8,6.0,58,19332.0,280.7,128,21993.50499172317,7885419579,1,1
6014,159,True,3.2,6.0,57,19336.0,280.8,128,21998.385412108644,7885419579,1,1
6015,174,True,3.4,5.9,59,19339.0,281.0,128,22002.04572739775,7885419579,1,1
6016,245,True,2.8,8.1,40,19341.0,281.2,128,22004.719026818908,7885419579,1,1
6017,232,True,3.0,12.7,45,19344.0,281.4,128,22009.57257899046,7885419579,1,1
6018,235,True,2.8,18.6,47,19346.0,281.6,128,22013.956745442225,7885419579,1,1
6019,0,False,2.0,22.9,10,19346.0,281.9,128,22013.956745442225,7885419579,1,1
6020,0,True,1.8,19.5,7,19348.0,282.1,128,22018.542424185925,7885419579,1,1
6021,0,False,1.4,22.9,0,19348.0,282.4,129,22018.542424185925,7885419579,1,1
6022,0,False,0.8,18.7,0,19348.0,282.7,129,22018.542424185925,7885419579,1,1
6023,0,False,0.4,15.2,0,19348.0,282.9,130,22018.542424185925,7885419579,1,1
6024,0,False,0.4,13.2,0,19348.0,283.1,130,22018.542424185925,7885419579,1,1
6028,0,True,0.6000000000000001,7.9,24,19351.0,283.4,132,22022.55237331766,7885419579,1,1
6029,123,True,1.0,4.0,41,19353.0,283.5,132,22024.823376914,7885419579,1,1
6030,135,True,1.167,0.9,45,19355.0,283.5,133,22026.84687275786,7885419579,1,1
6031,138,True,1.429,0.0,58,19358.0,283.5,133,22029.84687275786,7885419579,1,1
6032,138,True,1.5,0.0,59,19360.0,283.5,133,22031.84687275786,7885419579,1,1
6033,117,True,2.8,-0.9,53,19365.0,283.5,133,22036.790041910896,7885419579,1,1
6034,103,True,2.8,-0.8,58,19367.0,283.5,133,22038.772384506545,7885419579,1,1
6035,117,True,3.0,-0.9,61,19370.0,283.4,133,22041.738285998366,7885419579,1,1
6036,109,True,3.2,-0.9,56,19374.0,283.4,133,22045.692821320798,7885419579,1,1
6037,102,True,3.4,0.0,57,19377.0,283.4,133,22048.692821320798,7885419579,1,1
6038,106,True,2.8,1.0,55,19379.0,283.4,133,22050.726525414324,7885419579,1,1
6039,95,True,2.8,2.1,49,19381.0,283.4,133,22052.82067065215,7885419579,1,1
6040,84,False,2.2,2.1,43,19381.0,283.4,133,22052.82067065215,7885419579,1,1
6041,0,True,2.2,4.2,0,19385.0,283.5,133,22057.252295466355,7885419579,1,1
6042,0,True,2.2,4.2,0,19388.0,283.6,133,22060.57601407701,7885419579,1,1
6043,0,True,2.2,-3.2,0,19390.0,283.6,133,22062.425196108183,7885419579,1,1
6044,0,False,1.8,-3.2,0,19390.0,283.7,133,22062.425196108183,7885419579,1,1
6045,0,False,1.8,-4.6,2,19390.0,283.7,133,22062.425196108183,7885419579,1,1
6046,0,False,1.0,-6.0,0,19390.0,283.7,131,22062.425196108183,7885419579,1,1
6047,0,False,0.4,-7.2,0,19390.0,283.7,128,22062.425196108183,7885419579,1,1
6096,172,False,0.04,-8.7,40,19392.0,283.0,112,22064.17849169216,7885419579,1,1
6097,177,True,0.1,-8.7,55,19395.0,283.0,112,22066.808435068127,7885419579,1,1
6098,111,True,0.137,-2.0,47,19397.0,283.0,112,22068.748322087093,7885419579,1,1
6099,126,True,0.192,-3.0,47,19400.0,282.9,112,22071.538737114108,7885419579,1,1
6100,206,True,0.264,-3.4,57,19404.0,282.8,112,22075.241691400777,7885419579,1,1
6101,235,True,0.264,-2.4,64,19407.0,282.6,113,22078.058505051824,7885419579,1,1
6102,224,True,3.2,-2.7,61,19411.0,282.5,114,22081.77905842118,7885419579,1,1
6103,282,True,3.4,-1.9,57,19414.0,282.5,114,22084.675949346092,7885419579,1,1
6104,253,True,3.2,-0.8,50,19416.0,282.4,114,22086.653217007308,7885419579,1,1
6105,170,True,2.8,1.0,63,19418.0,282.4,114,22088.717554093484,7885419579,1,1
6106,167,True,3.2,3.2,63,19423.0,282.4,114,22094.303643990082,7885419579,1,1
6107,174,True,3.4,3.9,73,19428.0,282.7,114,22100.006483539924,7885419579,1,1
6108,202,True,3.2,4.4,80,19430.0,282.9,114,22102.342187647686,7885419579,1,1
6109,231,True,3.8,3.7,85,19435.0,283.1,114,22107.951704085455,7885419579,1,1
6110,232,True,4.8,2.4,95,19442.0,283.3,114,22115.440128471724,7885419579,1,1
6111,228,True,4.8,1.3,97,19447.0,283.4,114,22120.600971187163,7885419579,1,1
6112,164,True,4.6,0.6000000000000001,85,19451.0,283.4,114,22124.628347587848,7885419579,1,1
6113,0,True,5.2,0.0,0,19456.0,283.4,114,22129.628347587848,7885419579,1,1
6114,0,True,5.2,0.0,0,19461.0,283.4,115,22134.628347587848,7885419579,1,1
6115,254,True,4.2,0.0,61,19463.0,283.4,115,22136.628347587848,7885419579,1,1
6116,254,True,4.2,-0.9,65,19468.0,283.4,115,22141.58420407697,7885419579,1,1
6117,223,True,4.4,-0.7000000000000001,67,19473.0,283.4,115,22146.553494216067,7885419579,1,1
6118,108,True,3.8,0.1,78,19475.0,283.3,115,22148.553494216067,7885419579,1,1
6119,116,True,3.8,0.7000000000000001,76,19480.0,283.3,115,22153.600536872975,7885419579,1,1
6120,118,True,4.4,1.9,78,19485.0,283.4,115,22158.789107863802,7885419579,1,1
6121,118,True,4.2,2.6,78,19489.0,283.5,115,22163.109626601432,7885419579,1,1
6122,0,True,4.2,2.1,59,19494.0,283.6,115,22168.425711051455,7885419579,1,1
6123,0,True,4.8,0.8,0,19499.0,283.8,115,22173.459931552312,7885419579,1,1
6124,0,True,4.6,-0.5,0,19503.0,283.8,117,22177.440642852347,7885419579,1,1
6125,0,True,4.6,-2.0,0,19508.0,283.6,117,22182.228490602887,7885419579,1,1
